mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_verbosity,param_tree_method,param_subsample,param_seed,param_sampling_method,param_reg_lambda,param_reg_alpha,param_rate_drop,param_predictor,param_one_drop,param_n_estimators,param_min_child_weight,param_max_leaves,param_max_depth,param_max_delta_step,param_max_bin,param_learning_rate,param_interaction_constraints,param_grow_policy,param_gamma,param_colsample_bytree,param_booster,param_base_score,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,split4_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
318.55795617103576,16.836978873932676,15.327345418930054,0.9836142927362362,1,hist,1.0,0,uniform,2,0,0.1,auto,1,100,3,0,20,0,256,0.2,,depthwise,1,0.5,gbtree,0.5,"{'verbosity': 1, 'tree_method': 'hist', 'subsample': 1.0, 'seed': 0, 'sampling_method': 'uniform', 'reg_lambda': 2, 'reg_alpha': 0, 'rate_drop': 0.1, 'predictor': 'auto', 'one_drop': 1, 'n_estimators': 100, 'min_child_weight': 3, 'max_leaves': 0, 'max_depth': 20, 'max_delta_step': 0, 'max_bin': 256, 'learning_rate': 0.2, 'interaction_constraints': None, 'grow_policy': 'depthwise', 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'gbtree', 'base_score': 0.5}",0.9701788091574011,0.9243031126180457,0.9457024593363978,0.9457283168408903,0.9355639915704487,0.9442953379046367,0.015165177111827589,5,-0.11809182322209515,-0.12083824613556773,-0.11737736894547937,-0.11779328748729269,-0.12098296554420689,-0.11901673826692835,0.0015635710437256988,8
233.0650148868561,9.396310327860965,12.344279289245605,1.513952143214091,1,hist,1.0,0,uniform,2,0,0.1,auto,1,100,3,0,15,0,256,0.2,,depthwise,1,0.5,gbtree,0.5,"{'verbosity': 1, 'tree_method': 'hist', 'subsample': 1.0, 'seed': 0, 'sampling_method': 'uniform', 'reg_lambda': 2, 'reg_alpha': 0, 'rate_drop': 0.1, 'predictor': 'auto', 'one_drop': 1, 'n_estimators': 100, 'min_child_weight': 3, 'max_leaves': 0, 'max_depth': 15, 'max_delta_step': 0, 'max_bin': 256, 'learning_rate': 0.2, 'interaction_constraints': None, 'grow_policy': 'depthwise', 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'gbtree', 'base_score': 0.5}",0.9686756658597526,0.9228147179983408,0.9441154437072201,0.9561428222339007,0.9340851653326216,0.9451667630263672,0.016103809393113143,3,-0.14829053893564115,-0.15287791776209367,-0.14650119632046665,-0.14579979986742642,-0.14492729332408447,-0.14767934924194248,0.00282464969272416,12
176.94956183433533,11.919707271783516,9.338600826263427,1.4005494914347827,1,hist,1.0,0,uniform,2,0,0.1,auto,1,100,3,0,9,0,256,0.2,,depthwise,1,0.5,gbtree,0.5,"{'verbosity': 1, 'tree_method': 'hist', 'subsample': 1.0, 'seed': 0, 'sampling_method': 'uniform', 'reg_lambda': 2, 'reg_alpha': 0, 'rate_drop': 0.1, 'predictor': 'auto', 'one_drop': 1, 'n_estimators': 100, 'min_child_weight': 3, 'max_leaves': 0, 'max_depth': 9, 'max_delta_step': 0, 'max_bin': 256, 'learning_rate': 0.2, 'interaction_constraints': None, 'grow_policy': 'depthwise', 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'gbtree', 'base_score': 0.5}",0.95455345753772,0.9205585755257575,0.9533013600947893,0.9534016770524762,0.9310890444069045,0.9425808229235295,0.014088329459868966,8,-0.1884205502490875,-0.18963441620524266,-0.18541878306506834,-0.186307784275456,-0.18997940190919127,-0.18795218714080913,0.0018044974556994725,18
278.20929527282715,9.326433666150972,15.133733129501342,0.8477365837910696,1,hist,1.0,0,uniform,2,0,0.1,auto,1,100,3,0,20,0,256,0.35,,depthwise,1,0.5,gbtree,0.5,"{'verbosity': 1, 'tree_method': 'hist', 'subsample': 1.0, 'seed': 0, 'sampling_method': 'uniform', 'reg_lambda': 2, 'reg_alpha': 0, 'rate_drop': 0.1, 'predictor': 'auto', 'one_drop': 1, 'n_estimators': 100, 'min_child_weight': 3, 'max_leaves': 0, 'max_depth': 20, 'max_delta_step': 0, 'max_bin': 256, 'learning_rate': 0.35, 'interaction_constraints': None, 'grow_policy': 'depthwise', 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'gbtree', 'base_score': 0.5}",0.959506070233298,0.9243852423188582,0.9456824716975896,0.9580184668833893,0.9356541030766806,0.9446492708419632,0.013357180017258953,4,-0.1084035803030073,-0.10847688108295057,-0.1049918423048628,-0.10301231501618624,-0.10497118586044772,-0.10597116091349093,0.002140517775774962,4
218.31696772575378,10.5490448310814,10.922386932373048,0.8370125581577003,1,hist,1.0,0,uniform,2,0,0.1,auto,1,100,3,0,15,0,256,0.35,,depthwise,1,0.5,gbtree,0.5,"{'verbosity': 1, 'tree_method': 'hist', 'subsample': 1.0, 'seed': 0, 'sampling_method': 'uniform', 'reg_lambda': 2, 'reg_alpha': 0, 'rate_drop': 0.1, 'predictor': 'auto', 'one_drop': 1, 'n_estimators': 100, 'min_child_weight': 3, 'max_leaves': 0, 'max_depth': 15, 'max_delta_step': 0, 'max_bin': 256, 'learning_rate': 0.35, 'interaction_constraints': None, 'grow_policy': 'depthwise', 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'gbtree', 'base_score': 0.5}",0.9695923935756786,0.9234673716574315,0.9447051860914268,0.9570179229761724,0.934580642624763,0.9458727033850944,0.01623399054541606,2,-0.12744896962358193,-0.13946625476062052,-0.13435193628948877,-0.13178794719150672,-0.13019866472586908,-0.1326507545182134,0.004078254771245299,10
166.65339961051941,11.084062750721733,7.511324739456176,0.8290688721190268,1,hist,1.0,0,uniform,2,0,0.1,auto,1,100,3,0,9,0,256,0.35,,depthwise,1,0.5,gbtree,0.5,"{'verbosity': 1, 'tree_method': 'hist', 'subsample': 1.0, 'seed': 0, 'sampling_method': 'uniform', 'reg_lambda': 2, 'reg_alpha': 0, 'rate_drop': 0.1, 'predictor': 'auto', 'one_drop': 1, 'n_estimators': 100, 'min_child_weight': 3, 'max_leaves': 0, 'max_depth': 9, 'max_delta_step': 0, 'max_bin': 256, 'learning_rate': 0.35, 'interaction_constraints': None, 'grow_policy': 'depthwise', 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'gbtree', 'base_score': 0.5}",0.9555670917054129,0.9100552990313405,0.9544588158052378,0.9543204465075669,0.9321654145112171,0.941313413512155,0.017921537084996584,9,-0.17698376245941289,-0.17885961769278674,-0.17500962309041207,-0.17577502623456023,-0.17644557888429008,-0.17661472167229242,0.001302750046158165,16
268.2831809043884,15.709494332402523,13.453195714950562,1.1256638131820003,1,hist,1.0,0,uniform,2,0,0.1,auto,1,100,3,0,20,0,256,0.5,,depthwise,1,0.5,gbtree,0.5,"{'verbosity': 1, 'tree_method': 'hist', 'subsample': 1.0, 'seed': 0, 'sampling_method': 'uniform', 'reg_lambda': 2, 'reg_alpha': 0, 'rate_drop': 0.1, 'predictor': 'auto', 'one_drop': 1, 'n_estimators': 100, 'min_child_weight': 3, 'max_leaves': 0, 'max_depth': 20, 'max_delta_step': 0, 'max_bin': 256, 'learning_rate': 0.5, 'interaction_constraints': None, 'grow_policy': 'depthwise', 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'gbtree', 'base_score': 0.5}",0.9582456249302042,0.9235738382111529,0.945062730607605,0.956815222534158,0.9352933219693852,0.9437981476505011,0.013123473324500194,6,-0.09609024067260348,-0.10022194499640212,-0.09636053656372148,-0.09534027275798528,-0.09865453915623161,-0.09733350682938881,0.0018195365009313412,1
218.73997616767883,10.439093755962363,11.052036333084107,1.310113718796748,1,hist,1.0,0,uniform,2,0,0.1,auto,1,100,3,0,15,0,256,0.5,,depthwise,1,0.5,gbtree,0.5,"{'verbosity': 1, 'tree_method': 'hist', 'subsample': 1.0, 'seed': 0, 'sampling_method': 'uniform', 'reg_lambda': 2, 'reg_alpha': 0, 'rate_drop': 0.1, 'predictor': 'auto', 'one_drop': 1, 'n_estimators': 100, 'min_child_weight': 3, 'max_leaves': 0, 'max_depth': 15, 'max_delta_step': 0, 'max_bin': 256, 'learning_rate': 0.5, 'interaction_constraints': None, 'grow_policy': 'depthwise', 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'gbtree', 'base_score': 0.5}",0.9697051849331515,0.9240149204980035,0.9455186822230068,0.95724627384365,0.9353591761282386,0.94636884752521,0.01602832958095394,1,-0.11659086737144217,-0.11936380301643873,-0.11904439940422956,-0.11766598525034117,-0.12003081822612553,-0.11853917465371544,0.001242467346257138,7
168.92318124771117,4.983502514584793,8.575924634933472,0.8203342002975664,1,hist,1.0,0,uniform,2,0,0.1,auto,1,100,3,0,9,0,256,0.5,,depthwise,1,0.5,gbtree,0.5,"{'verbosity': 1, 'tree_method': 'hist', 'subsample': 1.0, 'seed': 0, 'sampling_method': 'uniform', 'reg_lambda': 2, 'reg_alpha': 0, 'rate_drop': 0.1, 'predictor': 'auto', 'one_drop': 1, 'n_estimators': 100, 'min_child_weight': 3, 'max_leaves': 0, 'max_depth': 9, 'max_delta_step': 0, 'max_bin': 256, 'learning_rate': 0.5, 'interaction_constraints': None, 'grow_policy': 'depthwise', 'gamma': 1, 'colsample_bytree': 0.5, 'booster': 'gbtree', 'base_score': 0.5}",0.9563738609940143,0.9107373960563634,0.9433036335126641,0.95502296061927,0.9326360385133132,0.939614777939125,0.016819587403762652,11,-0.16857366637918725,-0.16883160591547805,-0.16543808790907782,-0.16525352159521878,-0.1682845327335202,-0.16727628290649643,0.0015867782089573118,14
316.1660315513611,20.155317452765697,15.414452695846558,1.681802996212295,1,hist,1.0,0,uniform,2,0,0.1,auto,1,100,3,0,20,0,256,0.2,,depthwise,1,1,gbtree,0.5,"{'verbosity': 1, 'tree_method': 'hist', 'subsample': 1.0, 'seed': 0, 'sampling_method': 'uniform', 'reg_lambda': 2, 'reg_alpha': 0, 'rate_drop': 0.1, 'predictor': 'auto', 'one_drop': 1, 'n_estimators': 100, 'min_child_weight': 3, 'max_leaves': 0, 'max_depth': 20, 'max_delta_step': 0, 'max_bin': 256, 'learning_rate': 0.2, 'interaction_constraints': None, 'grow_policy': 'depthwise', 'gamma': 1, 'colsample_bytree': 1, 'booster': 'gbtree', 'base_score': 0.5}",0.9582488713445095,0.9126573005798959,0.9453999762455995,0.9331194919205826,0.9355737718886433,0.9369998823958461,0.015044823820241852,16,-0.11303723631305224,-0.11690393636931594,-0.10979920772833025,-0.11356474000874411,-0.11481079817593462,-0.11362318371907543,0.0023299488602928275,5
